Date Time (UTC),Device,Direction,Payload
8/7/2019 11:17,RockBLOCK 17285,MO,015d4aabc2d9574ec506272c45014400a001281a1f2406000d025d4aae2dd9574ec5fe262c45015600a0013d161f1808000d035d4ab098dd574ec5f9262c45014d00a00131161f0e06000d045d4ab303da574ec5fa262c45015400a00139161f1a06000d
8/7/2019 12:09,RockBLOCK 17285,MO,015d4ab7d7da574ec503272c45015900a0013e1a1f1d06000d025d4aba42e4574ec5f8262c45015400a0013a1a1f1d06000d035d4abcace0574ec503272c45015500a0013916200908000d045d4abf16df574ec5fe262c45015600a0013a16200c04000d
8/7/2019 13:00,RockBLOCK 17285,MO,015d4ac3ecdc574ec5ff262c45014d00a0013116201506000d025d4ac656da574ec5fa262c45014c00a0013116201a04000d035d4ac8c1da574ec5f4262c45013f00a001211e201306000d045d4acb2ce1574ec5f5262c45014f00a001341a200e04000d
8/7/2019 13:52,RockBLOCK 17285,MO,015d4ad000e3574ec5f1262c45015000a001311a1f150a000d025d4ad26ae5574ec5f7262c45014300a001241a1f1f04000d035d4ad4d4e5574ec5f3262c45014500a00125161f1504000d045d4ad73edb574ec5f6262c45013800a001191a1c0c04000d
8/7/2019 14:43,RockBLOCK 17285,MO,015d4adc10d2574ec5f2262c45014500a001261a172204000d025d4ade7ad8574ec5f2262c45014200a001241a170704000d035d4ae0e4dc574ec5e4262c45013f00a001201a161a04000d045d4ae34ee1574ec5f5262c45014800a0012b16160904000d
8/7/2019 15:35,RockBLOCK 17285,MO,015d4ae823de574ec5fb262c45015200a001371a151104000d025d4aea8ddc574ec508272c45013700a0011816142202000d035d4aecf7de574ec504272c45013600a0011616141102000d045d4aef60df574ec5fa262c45013500a001151a140204000d
8/7/2019 16:26,RockBLOCK 17285,MO,015d4af431de574ec5f5262c45013400a0011416130704000d025d4af699e6574ec5fb262c45013700a0011716121a04000d035d4af901e7574ec5f7262c45013b00a0011a1a120902000d045d4afb69e3574ec5fa262c45014d00a0012f16120004000d
8/7/2019 17:17,RockBLOCK 17285,MO,015d4b0038e0574ec5f8262c45014f00a0013216111302000d025d4b02a1e2574ec501272c45015100a0013416111104000d035d4b0509de574ec5ff262c45014900a0012b1e111504000d045d4b0772df574ec503272c45021100a0015e1e111d04000d
8/7/2019 18:09,RockBLOCK 17285,MO,015d4b0c42e1574ec507272c45016300a001491a111504000d025d4b0eabd8574ec505272c45016200a001471a110c04000d035d4b1113db574ec506272c45020200a0014c1e110404000d045d4b137cd8574ec501272c45020b00a001561a110004000d
8/7/2019 19:00,RockBLOCK 17285,MO,015d4b184cd9574ec500272c45022500a002111a100904000d025d4b1ab4d2574ec50c272c45023000a0021d1a0f1f04000d035d4b1d1cd2574ec502272c45014b00a0012e16110c04000d045d4b1f85dd574ec501272c45015000a001341a131104000d
8/7/2019 19:51,RockBLOCK 17285,MO,015d4b2457e3574ec5f7262c45014300a0012316131d04000d025d4b26c0e3574ec5f7262c45014400a0012516131304000d035d4b2929e4574ec5fc262c45013600a001141e130704000d045d4b2b92e4574ec5f8262c45015b00a001411e121f04000d
8/7/2019 20:43,RockBLOCK 17285,MO,015d4b3065e5574ec5fc262c45015400a0013916121304000d025d4b32cee3574ec5f9262c45015000a0013416121104000d035d4b3537e9574ec5fa262c45013f00a001211a120e04000d045d4b37a1f1574ec500272c45015400a0013a16120904000d
8/7/2019 21:34,RockBLOCK 17285,MO,015d4b3c72ef574ec5f3262c45013c00a0011d16112204000d025d4b3edbe4574ec5fd262c45014100a0012116111a04000d035d4b4144ea574ec5f7262c45014000a0011f16111304000d045d4b43ade4574ec5f9262c45013f00a0011e1a110c02000d
8/7/2019 22:26,RockBLOCK 17285,MO,015d4b487fe3574ec5f5262c45014100a0012016102404000d025d4b4ae8e6574ec5fb262c45014200a0012316101d04000d035d4b4d51e2574ec5fa262c45014500a001271a101504000d045d4b4fb9e6574ec5fa262c45014700a0012d16100e04000d
8/7/2019 23:17,RockBLOCK 17285,MO,015d4b5489e6574ec501272c45013100a001151a100204000d025d4b56f1fa574ec511272c45031500a003081a0f2204000d035d4b5959f1574ec506272c45021c00a00207160f1f04000d045d4b5bc1e6574ec503272c45021700a00202160f1f04000d
8/8/2019 0:08,RockBLOCK 17285,MO,015d4b6092e2574ec502272c45014c00a0012f1a0f1804000d025d4b62fae5574ec5ff262c45014100a00120160f1504000d035d4b6562e1574ec5ff262c45015900a0013e160f1304000d045d4b67cae3574ec501272c45014200a00121160f1104000d
8/8/2019 1:00,RockBLOCK 17285,MO,015d4b6c9ae4574ec500272c45013f00a0011e160f0902000d025d4b6f03e9574ec502272c45013c00a0011a160f0704000d035d4b716be1574ec5ff262c45013d00a0011b160f0402000d045d4b73d4e1574ec5fb262c45013d00a0011d160f0204000d
8/8/2019 1:51,RockBLOCK 17285,MO,015d4b78a5e7574ec500272c45014800a00129160f0004000d025d4b7b0ee3574ec5f7262c45014c00a0012e1a0f0204000d035d4b7d77e6574ec5fc262c45014200a00127160f0204000d045d4b7fdfe0574ec5fd262c45014a00a00130160f0004000d
8/8/2019 2:42,RockBLOCK 17285,MO,015d4b84b0e7574ec5fd262c45013300a001151a0e2404000d025d4b8718e0574ec503272c45014400a00125160e1f04000d035d4b8980e0574ec506272c45014500a001261a0e1d04000d045d4b8be8e2574ec508272c45014600a00128160e1802000d
8/8/2019 3:34,RockBLOCK 17285,MO,015d4b90bae3574ec5fe262c45014b00a0012d160e0c04000d025d4b9323e1574ec502272c45014c00a0012f160e0004000d035d4b958be9574ec506272c45014c00a0012f160d1f04000d045d4b97f4e6574ec505272c45014a00a0012d160d1304000d
8/8/2019 4:25,RockBLOCK 17285,MO,015d4b9cc5e8574ec5fe262c45014000a001201e0c2404000d025d4b9f2de4574ec5fe262c45014100a00123160c1d04000d035d4ba195e3574ec5fb262c45014000a00121160c1a04000d045d4ba3fde4574ec5fa262c45013f00a0011f160c1a04000d
8/8/2019 5:17,RockBLOCK 17285,MO,015d4ba8ced6574ec5fd262c45013b00a0011a160c1a04000d025d4bab36d6574ec5f8262c45013d00a0011c160c1d04000d035d4bad9fdb574ec5f5262c45013e00a0011e160d0004000d045d4bb007db574ec5f9262c45014000a00120160d0c06000d
8/8/2019 6:08,RockBLOCK 17285,MO,015d4bb4d9d4574ec5ff262c45013c00a0011c16140004000d025d4bb742d7574ec507272c45013c00a0011d16161d04000d035d4bb9abd3574ec506272c45013d00a0011e16181d04000d045d4bbc14de574ec50c272c45014900a0012e161a0e04000d
8/8/2019 6:59,RockBLOCK 17285,MO,015d4bc0e7df574ec508272c45013f00a00121161c0e06000d025d4bc350e1574ec507272c45014100a001231a1d0204000d035d4bc5bae6574ec502272c45013600a001171a1d1f04000d045d4bc823e3574ec502272c45013a00a0011a161e1106000d
8/8/2019 7:51,RockBLOCK 17285,MO,015d4bccf5e5574ec5fd262c45013f00a00120161f1506000d025d4bcf5fe5574ec5fc262c45013f00a00120161f1f06000d035d4bd1c8df574ec5fd262c45015a00a0014016200704000d045d4bd432e3574ec5f6262c45015800a0013d16201804000d
8/8/2019 8:42,RockBLOCK 17285,MO,015d4bd905d9574ec5f4262c45020c00a0015a16211104000d025d4bdb6fd9574ec5f7262c45020200a0014e1a211a06000d035d4bddd9db574ec5f2262c45015d00a0014216211f06000d045d4be043db574ec5fa262c45015600a001391a220204000d
8/8/2019 9:34,RockBLOCK 17285,MO,015d4be516de574ec5f7262c45015000a0013316220004000d025d4be780e2574ec5f6262c45013e00a0011f1a211f08000d035d4be9eae4574ec501272c45014d00a001301a211f04000d045d4bec54e7574ec500272c45014f00a0013116000060000d
8/8/2019 10:25,RockBLOCK 17285,MO,015d4bf126ec574ec503272c45014c00a0012e16221804000d025d4bf390e8574ec500272c45014f00a001311e221806000d035d4bf5f9e8574ec5fd262c45014d00a0012e16221a04000d045d4bf862e4574ec5f9262c45015400a001371a220906000d
8/8/2019 11:17,RockBLOCK 17285,MO,015d4bfd35de574ec503272c45014a00a0012d16222406000d025d4bff9fe0574ec5f9262c45014c00a0012f16210c06000d035d4c0209d8574ec5f8262c45014e00a0013216210706000d045d4c0473e4574ec5fb262c45015300a001391a210706000d
8/8/2019 12:08,RockBLOCK 17285,MO,015d4c0948e3574ec5fc262c45015500a0013c1a201106000d025d4c0bb2e6574ec5fc262c45015300a001391a1f2206000d035d4c0e1ce4574ec5f9262c45014e00a001331a1f1506000d045d4c1086e4574ec5fb262c45014a00a0012e1a1f0e06000d
8/8/2019 13:00,RockBLOCK 17285,MO,015d4c155ae6574ec502272c45012c00a0010c1e1f0206000d025d4c17c3e3574ec5fe262c45014700a0012d1a1e0e06000d035d4c1a2ded574ec5fc262c45014f00a001311a1d2404000d045d4c1c96e5574ec505272c45013e00a001201a1d1806000d
8/8/2019 13:51,RockBLOCK 17285,MO,015d4c2168e5574ec502272c45014e00a00132161d0408000d025d4c23d2e5574ec5fa262c45013f00a0011f1a1c1f06000d035d4c263be4574ec5fc262c45014500a001261a1c0704000d045d4c28a4df574ec5fd262c45014700a0012a1a182206000d
8/8/2019 14:42,RockBLOCK 17285,MO,015d4c2d74e5574ec5fa262c45013b00a0011b1a141a04000d025d4c2fdce1574ec5f7262c45013d00a0011e1a140404000d035d4c3244e0574ec5fa262c45013f00a001211a131d04000d045d4c34acd9574ec505272c45014400a001261a130e04000d
8/8/2019 15:34,RockBLOCK 17285,MO,015d4c397dde574ec5f5262c45015300a0013916121d04000d025d4c3be6ee574ec5e6262c45015700a0013d1a121104000d035d4c3e4fde574ec502272c45014100a0012216120204000d045d4c40b7da574ec503272c45014600a001291a111d04000d
8/8/2019 16:25,RockBLOCK 17285,MO,015d4c4588e0574ec5ff262c45013200a001121a110c04000d025d4c47f0e6574ec5f8262c45013900a001191e110404000d035d4c4a59e5574ec5fc262c45013f00a001221a110004000d045d4c4cc2e8574ec5f5262c45013f00a0011e1a102404000d
8/8/2019 17:17,RockBLOCK 17285,MO,015d4c5192df574ec5fc262c45015000a0013416101a04000d025d4c53fbe4574ec5e9262c45014f00a0013216101502000d035d4c5664e5574ec505272c45021b00a002061a101104000d045d4c58cce2574ec505272c45021300a0016016100e04000d
8/8/2019 18:08,RockBLOCK 17285,MO,015d4c5d9dd7574ec5fb262c45016300a0014a1a0f1d04000d025d4c6005d7574ec506272c45016300a001481a0f0c04000d035d4c626dd7574ec503272c45020400a0014f1a0e2404000d045d4c64d5dd574ec5fc262c45020e00a0015b1a0e1a04000d
8/8/2019 18:59,RockBLOCK 17285,MO,015d4c69a4d4574ec50c272c45022900a002151a0e0c04000d025d4c6c0cde574ec500272c45023300a002201a0e0904000d035d4c6e74d9574ec506272c45014f00a001321a0e0402000d045d4c70dcdf574ec501272c45015100a001351a0e0404000d
8/8/2019 19:51,RockBLOCK 17285,MO,015d4c75ace2574ec5fe262c45014700a001281a0e0004000d025d4c7815e4574ec5fd262c45013f00a0011d1a0d2404000d035d4c7a7de3574ec5fe262c45014100a001201a0d1f04000d045d4c7ce6e1574ec5fb262c45014600a001271a0d1d04000d
8/8/2019 20:42,RockBLOCK 17285,MO,015d4c81b5e2574ec504272c45020000a0014c1a0d1506000d025d4c841ce0574ec5f7262c45021200a0015e160d1306000d035d4c8684e4574ec503272c45014500a00127160d1304000d045d4c88ece6574ec502272c45015100a00136160d1304000d
8/8/2019 21:33,RockBLOCK 17285,MO,015d4c8dbde4574ec5fe262c45014200a00123160d0e04000d025d4c9025e2574ec5fb262c45014000a001201a0d0704000d035d4c928dde574ec5ff262c45014000a0011f160d0004000d045d4c94f4df574ec5fa262c45013f00a0011e160c1d04000d
8/8/2019 22:25,RockBLOCK 17285,MO,015d4c99c3eb574ec5f9262c45014100a001211a0c0e04000d025d4c9c2ae7574ec5f9262c45014300a00124160c0904000d035d4c9e92e2574ec5f7262c45015e00a00144160c0704000d045d4ca0f9e7574ec5f9262c45014300a001251a0c0404000d
8/8/2019 23:16,RockBLOCK 17285,MO,015d4ca5c8f9574ec510272c45021600a00201160b2404000d025d4ca82ff3574ec50d272c45021b00a00207160b2204000d035d4caa97d8574ec5f4262c45021b00a00206160b1f04000d045d4cacffdd574ec5fc262c45020200a001501a0b1d04000d
